 (Accessible sheet). Data table begins in Cell A5. Item descriptions are contained within input messages in Row 5.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CalFresh
Monthly Caseload Report
(CF 296)",,,,,,,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D
42917.0,Contra Costa,,07,2017-18,2017.0,42917.0,2284.0,614.0,1763.0,959.0,2.0,21.0,23.0,0.0,724.0,724.0,0.0,178.0,178.0,0.0,546.0,546.0,0.0,50.0,50.0,0.0,80.0,80.0,18.0,487.0,505.0,11.0,401.0,412.0,10.0,393.0,403.0,1.0,8.0,9.0,0.0,0.0,0.0,7.0,86.0,93.0,3531.0,25317.0,28848.0,3507.0,25074.0,28581.0,24.0,243.0,267.0,67.0,2416.0,2483.0,75.0,3.0,0.0,863.0,14.0,4.0,78.0,881.0,959.0,-144.0,144.0,0.0,12.0,56.0,68.0,11.0,36.0,47.0,110.0,1299.0,1409.0,3598.0,27733.0,31331.0,3496.0,27213.0,30709.0,62814.0,30.0,674.0,101.0,397.0,498.0,146.0,19.0,1.0,123.0,124.0,190.0,2671.0,2861.0,0.0,0.0,0.0,3408.0,25062.0,28470.0,282.0,1334.0,1616.0,276.0,3.0,0.0,1278.0,21.0,2.0,279.0,1301.0,1580.0,2.0,1.0,0.0,32.0,1.0,0.0,3.0,33.0,36.0,0.0,6.0,6.0
42917.0,Del Norte,,08,2017-18,2017.0,42917.0,167.0,12.0,161.0,88.0,0.0,1.0,1.0,0.0,66.0,66.0,0.0,20.0,20.0,0.0,46.0,46.0,0.0,3.0,3.0,0.0,7.0,7.0,4.0,157.0,161.0,3.0,64.0,67.0,2.0,60.0,62.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,93.0,94.0,350.0,2044.0,2394.0,350.0,2044.0,2394.0,0.0,0.0,0.0,14.0,193.0,207.0,4.0,0.0,0.0,84.0,0.0,0.0,4.0,84.0,88.0,-5.0,5.0,0.0,0.0,5.0,5.0,0.0,28.0,28.0,15.0,71.0,86.0,364.0,2237.0,2601.0,364.0,2234.0,2598.0,5300.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,20.0,209.0,229.0,0.0,0.0,0.0,344.0,2028.0,2372.0,27.0,81.0,108.0,27.0,0.0,0.0,80.0,0.0,0.0,27.0,80.0,107.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
42917.0,El Dorado,,09,2017-18,2017.0,42917.0,522.0,95.0,528.0,313.0,0.0,1.0,1.0,0.0,204.0,204.0,0.0,83.0,83.0,0.0,121.0,121.0,0.0,1.0,1.0,0.0,11.0,11.0,10.0,518.0,528.0,6.0,226.0,232.0,6.0,223.0,229.0,0.0,2.0,2.0,0.0,1.0,1.0,4.0,292.0,296.0,491.0,5933.0,6424.0,491.0,5933.0,6424.0,0.0,0.0,0.0,16.0,542.0,558.0,11.0,0.0,0.0,302.0,0.0,0.0,11.0,302.0,313.0,-16.0,16.0,0.0,1.0,25.0,26.0,1.0,74.0,75.0,19.0,125.0,144.0,507.0,6475.0,6982.0,505.0,6443.0,6948.0,12260.0,2.0,32.0,2.0,25.0,27.0,7.0,0.0,0.0,7.0,7.0,27.0,602.0,629.0,0.0,2.0,2.0,480.0,5873.0,6353.0,44.0,205.0,249.0,44.0,0.0,0.0,202.0,1.0,0.0,44.0,203.0,247.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
42917.0,Fresno,a/,10,2017-18,2017.0,42917.0,4949.0,1702.0,4599.0,3261.0,13.0,80.0,93.0,0.0,1270.0,1270.0,0.0,621.0,621.0,0.0,649.0,649.0,0.0,250.0,250.0,0.0,68.0,68.0,53.0,3769.0,3822.0,22.0,1679.0,1701.0,20.0,1592.0,1612.0,2.0,70.0,72.0,0.0,17.0,17.0,31.0,2090.0,2121.0,11563.0,77517.0,89080.0,11520.0,76906.0,88426.0,43.0,611.0,654.0,532.0,6390.0,6922.0,224.0,10.0,1.0,2967.0,26.0,33.0,235.0,3026.0,3261.0,-159.0,159.0,0.0,12.0,55.0,67.0,72.0,1072.0,1144.0,372.0,2078.0,2450.0,12095.0,83907.0,96002.0,11911.0,82898.0,94809.0,220552.0,80.0,1013.0,175.0,753.0,928.0,300.0,38.0,9.0,256.0,265.0,758.0,7084.0,7842.0,0.0,0.0,0.0,11337.0,76823.0,88160.0,1088.0,5704.0,6792.0,880.0,16.0,1.0,4548.0,62.0,8.0,897.0,4618.0,5515.0,190.0,1.0,0.0,1072.0,10.0,4.0,191.0,1086.0,1277.0,12.0,84.0,96.0
42917.0,Glenn,,11,2017-18,2017.0,42917.0,115.0,18.0,108.0,59.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,18.0,18.0,0.0,27.0,27.0,0.0,1.0,1.0,0.0,4.0,4.0,3.0,104.0,107.0,1.0,37.0,38.0,1.0,34.0,35.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,67.0,69.0,191.0,1225.0,1416.0,191.0,1225.0,1416.0,0.0,0.0,0.0,2.0,101.0,103.0,3.0,0.0,0.0,55.0,1.0,0.0,3.0,56.0,59.0,-3.0,3.0,0.0,0.0,4.0,4.0,2.0,9.0,11.0,0.0,29.0,29.0,193.0,1326.0,1519.0,193.0,1318.0,1511.0,3454.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,113.0,122.0,0.0,0.0,0.0,184.0,1213.0,1397.0,11.0,50.0,61.0,11.0,0.0,0.0,48.0,0.0,0.0,11.0,48.0,59.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
42917.0,Humboldt,,12,2017-18,2017.0,42917.0,1134.0,272.0,1020.0,566.0,0.0,4.0,4.0,1.0,429.0,430.0,1.0,130.0,131.0,0.0,299.0,299.0,0.0,1.0,1.0,0.0,24.0,24.0,19.0,1001.0,1020.0,12.0,395.0,407.0,11.0,389.0,400.0,1.0,6.0,7.0,0.0,0.0,0.0,7.0,606.0,613.0,830.0,10382.0,11212.0,830.0,10382.0,11212.0,0.0,0.0,0.0,8.0,1051.0,1059.0,16.0,0.0,0.0,547.0,3.0,0.0,16.0,550.0,566.0,-26.0,26.0,0.0,2.0,21.0,23.0,1.0,155.0,156.0,15.0,299.0,314.0,838.0,11433.0,12271.0,835.0,11395.0,12230.0,20630.0,8.0,28.0,3.0,29.0,32.0,10.0,1.0,0.0,9.0,9.0,47.0,1218.0,1265.0,0.0,12.0,12.0,791.0,10215.0,11006.0,39.0,367.0,406.0,38.0,1.0,0.0,354.0,3.0,0.0,39.0,357.0,396.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0
42917.0,Imperial,,13,2017-18,2017.0,42917.0,1235.0,169.0,1181.0,808.0,1.0,22.0,23.0,0.0,328.0,328.0,0.0,169.0,169.0,0.0,159.0,159.0,0.0,6.0,6.0,0.0,45.0,45.0,30.0,1149.0,1179.0,20.0,451.0,471.0,18.0,427.0,445.0,1.0,15.0,16.0,1.0,9.0,10.0,10.0,698.0,708.0,2161.0,14005.0,16166.0,2161.0,14006.0,16167.0,0.0,-1.0,-1.0,64.0,1187.0,1251.0,38.0,0.0,0.0,744.0,21.0,5.0,38.0,770.0,808.0,-33.0,33.0,0.0,1.0,19.0,20.0,14.0,148.0,162.0,44.0,217.0,261.0,2225.0,15192.0,17417.0,2201.0,14808.0,17009.0,41638.0,25.0,349.0,23.0,323.0,346.0,64.0,2.0,1.0,61.0,62.0,107.0,1111.0,1218.0,0.0,4.0,4.0,2118.0,14081.0,16199.0,175.0,711.0,886.0,171.0,0.0,1.0,690.0,18.0,1.0,172.0,709.0,881.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0
42917.0,Inyo,,14,2017-18,2017.0,42917.0,75.0,4.0,74.0,61.0,0.0,1.0,1.0,0.0,8.0,8.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,71.0,74.0,1.0,45.0,46.0,1.0,43.0,44.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,26.0,28.0,71.0,859.0,930.0,71.0,859.0,930.0,0.0,0.0,0.0,6.0,93.0,99.0,2.0,0.0,0.0,57.0,2.0,0.0,2.0,59.0,61.0,-1.0,1.0,0.0,0.0,5.0,5.0,5.0,15.0,20.0,0.0,13.0,13.0,77.0,952.0,1029.0,77.0,943.0,1020.0,1957.0,2.0,5.0,0.0,7.0,7.0,2.0,0.0,0.0,2.0,2.0,5.0,74.0,79.0,0.0,0.0,0.0,72.0,878.0,950.0,2.0,13.0,15.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42917.0,Kern,,15,2017-18,2017.0,42917.0,5564.0,1760.0,5451.0,3446.0,5.0,36.0,41.0,0.0,1762.0,1762.0,0.0,847.0,847.0,0.0,915.0,915.0,0.0,17.0,17.0,0.0,243.0,243.0,157.0,5293.0,5450.0,110.0,2171.0,2281.0,102.0,2003.0,2105.0,5.0,120.0,125.0,3.0,48.0,51.0,47.0,3122.0,3169.0,9268.0,55196.0,64464.0,9268.0,55199.0,64467.0,0.0,-3.0,-3.0,268.0,4934.0,5202.0,193.0,0.0,0.0,3190.0,47.0,16.0,193.0,3253.0,3446.0,-112.0,112.0,0.0,26.0,109.0,135.0,58.0,656.0,714.0,103.0,804.0,907.0,9536.0,60130.0,69666.0,9489.0,59149.0,68638.0,160206.0,56.0,805.0,44.0,736.0,780.0,324.0,8.0,3.0,245.0,248.0,386.0,4967.0,5353.0,0.0,16.0,16.0,9150.0,55163.0,64313.0,577.0,2096.0,2673.0,572.0,3.0,0.0,1990.0,24.0,6.0,575.0,2020.0,2595.0,2.0,0.0,0.0,76.0,0.0,0.0,2.0,76.0,78.0,0.0,0.0,0.0
42917.0,Kings,,16,2017-18,2017.0,42917.0,909.0,169.0,887.0,570.0,0.0,0.0,0.0,0.0,288.0,288.0,0.0,167.0,167.0,0.0,121.0,121.0,0.0,4.0,4.0,0.0,29.0,29.0,25.0,862.0,887.0,13.0,361.0,374.0,13.0,337.0,350.0,0.0,14.0,14.0,0.0,10.0,10.0,12.0,501.0,513.0,1405.0,8384.0,9789.0,1405.0,8384.0,9789.0,0.0,0.0,0.0,33.0,896.0,929.0,26.0,0.0,0.0,539.0,3.0,2.0,26.0,544.0,570.0,-35.0,35.0,0.0,8.0,21.0,29.0,12.0,156.0,168.0,22.0,140.0,162.0,1438.0,9280.0,10718.0,1423.0,9142.0,10565.0,23923.0,14.0,117.0,15.0,109.0,124.0,35.0,0.0,0.0,29.0,29.0,70.0,812.0,882.0,0.0,3.0,3.0,1368.0,8468.0,9836.0,77.0,336.0,413.0,76.0,1.0,0.0,324.0,4.0,0.0,77.0,328.0,405.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0
42917.0,Lake,,17,2017-18,2017.0,42917.0,379.0,58.0,379.0,260.0,1.0,15.0,16.0,0.0,102.0,102.0,0.0,30.0,30.0,0.0,72.0,72.0,0.0,4.0,4.0,0.0,17.0,17.0,7.0,372.0,379.0,2.0,168.0,170.0,2.0,154.0,156.0,0.0,7.0,7.0,0.0,7.0,7.0,5.0,204.0,209.0,509.0,5457.0,5966.0,509.0,5457.0,5966.0,0.0,0.0,0.0,35.0,451.0,486.0,10.0,0.0,0.0,247.0,3.0,0.0,10.0,250.0,260.0,10.0,-10.0,0.0,3.0,13.0,16.0,1.0,60.0,61.0,11.0,138.0,149.0,544.0,5908.0,6452.0,541.0,5883.0,6424.0,11887.0,4.0,25.0,3.0,23.0,26.0,4.0,0.0,0.0,2.0,2.0,24.0,483.0,507.0,0.0,0.0,0.0,520.0,5425.0,5945.0,23.0,228.0,251.0,23.0,0.0,0.0,226.0,0.0,0.0,23.0,226.0,249.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
42917.0,Lassen,,18,2017-18,2017.0,42917.0,103.0,19.0,114.0,74.0,2.0,4.0,6.0,0.0,38.0,38.0,0.0,28.0,28.0,0.0,10.0,10.0,0.0,3.0,3.0,0.0,2.0,2.0,2.0,112.0,114.0,1.0,53.0,54.0,1.0,47.0,48.0,0.0,2.0,2.0,0.0,4.0,4.0,1.0,59.0,60.0,202.0,1257.0,1459.0,202.0,1257.0,1459.0,0.0,0.0,0.0,21.0,126.0,147.0,5.0,0.0,0.0,69.0,0.0,0.0,5.0,69.0,74.0,3.0,-3.0,0.0,0.0,6.0,6.0,2.0,17.0,19.0,11.0,37.0,48.0,223.0,1383.0,1606.0,223.0,1382.0,1605.0,3194.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,132.0,158.0,0.0,1.0,1.0,197.0,1251.0,1448.0,18.0,49.0,67.0,18.0,0.0,0.0,48.0,1.0,0.0,18.0,49.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42917.0,Los Angeles,,19,2017-18,2017.0,42917.0,42457.0,11819.0,39135.0,28892.0,64.0,223.0,287.0,28.0,8602.0,8630.0,13.0,2778.0,2791.0,15.0,5824.0,5839.0,0.0,157.0,157.0,0.0,1613.0,1613.0,2038.0,35580.0,37618.0,1473.0,17672.0,19145.0,1193.0,16195.0,17388.0,92.0,670.0,762.0,188.0,807.0,995.0,565.0,17908.0,18473.0,79177.0,417605.0,496782.0,80557.0,433653.0,514210.0,-1380.0,-16048.0,-17428.0,3107.0,43517.0,46624.0,2293.0,41.0,9.0,26033.0,269.0,247.0,2343.0,26549.0,28892.0,-1856.0,1856.0,0.0,33.0,230.0,263.0,355.0,3003.0,3358.0,2232.0,11879.0,14111.0,82284.0,461122.0,543406.0,79926.0,452495.0,532421.0,1069785.0,628.0,8920.0,2162.0,5245.0,7407.0,4032.0,524.0,196.0,3382.0,3578.0,3697.0,27374.0,31071.0,79.0,322.0,401.0,78587.0,433748.0,512335.0,5582.0,18399.0,23981.0,5403.0,155.0,1.0,17868.0,289.0,72.0,5559.0,18229.0,23788.0,23.0,0.0,0.0,164.0,5.0,1.0,23.0,170.0,193.0,0.0,0.0,0.0
42917.0,Madera,,20,2017-18,2017.0,42917.0,626.0,116.0,640.0,363.0,0.0,3.0,3.0,1.0,252.0,253.0,1.0,166.0,167.0,0.0,86.0,86.0,0.0,1.0,1.0,0.0,24.0,24.0,15.0,539.0,554.0,6.0,215.0,221.0,6.0,202.0,208.0,0.0,10.0,10.0,0.0,3.0,3.0,9.0,324.0,333.0,1609.0,9240.0,10849.0,1609.0,9240.0,10849.0,0.0,0.0,0.0,4.0,688.0,692.0,15.0,1.0,0.0,344.0,2.0,1.0,16.0,347.0,363.0,-40.0,40.0,0.0,4.0,43.0,47.0,5.0,151.0,156.0,19.0,107.0,126.0,1613.0,9928.0,11541.0,1597.0,9859.0,11456.0,27831.0,2.0,81.0,15.0,63.0,78.0,7.0,6.0,1.0,6.0,7.0,71.0,737.0,808.0,0.0,0.0,0.0,1542.0,9191.0,10733.0,117.0,538.0,655.0,116.0,1.0,0.0,528.0,3.0,0.0,117.0,531.0,648.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0
42917.0,Marin,,21,2017-18,2017.0,42917.0,458.0,135.0,452.0,292.0,0.0,6.0,6.0,0.0,140.0,140.0,0.0,55.0,55.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,20.0,20.0,13.0,439.0,452.0,11.0,174.0,185.0,11.0,163.0,174.0,0.0,8.0,8.0,0.0,3.0,3.0,2.0,265.0,267.0,530.0,5021.0,5551.0,530.0,5021.0,5551.0,0.0,0.0,0.0,20.0,467.0,487.0,13.0,1.0,0.0,262.0,12.0,4.0,14.0,278.0,292.0,-15.0,15.0,0.0,4.0,17.0,21.0,2.0,50.0,52.0,15.0,107.0,122.0,550.0,5488.0,6038.0,510.0,5176.0,5686.0,9565.0,9.0,322.0,38.0,243.0,281.0,71.0,13.0,2.0,69.0,71.0,36.0,464.0,500.0,0.0,2.0,2.0,514.0,5024.0,5538.0,32.0,175.0,207.0,32.0,0.0,0.0,152.0,19.0,2.0,32.0,173.0,205.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
42917.0,Mariposa,,22,2017-18,2017.0,42917.0,91.0,15.0,90.0,45.0,0.0,6.0,6.0,0.0,34.0,34.0,0.0,14.0,14.0,0.0,20.0,20.0,0.0,1.0,1.0,0.0,11.0,11.0,2.0,88.0,90.0,1.0,36.0,37.0,1.0,29.0,30.0,0.0,4.0,4.0,0.0,3.0,3.0,1.0,52.0,53.0,78.0,875.0,953.0,78.0,875.0,953.0,0.0,0.0,0.0,3.0,73.0,76.0,2.0,0.0,0.0,43.0,0.0,0.0,2.0,43.0,45.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,2.0,1.0,21.0,22.0,81.0,948.0,1029.0,80.0,946.0,1026.0,1847.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,73.0,78.0,0.0,1.0,1.0,76.0,875.0,951.0,3.0,47.0,50.0,3.0,0.0,0.0,46.0,0.0,0.0,3.0,46.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
42917.0,Mendocino,,23,2017-18,2017.0,42917.0,521.0,70.0,461.0,376.0,0.0,14.0,14.0,0.0,81.0,81.0,0.0,31.0,31.0,0.0,50.0,50.0,0.0,3.0,3.0,0.0,4.0,4.0,15.0,445.0,460.0,6.0,251.0,257.0,5.0,234.0,239.0,1.0,9.0,10.0,0.0,8.0,8.0,9.0,194.0,203.0,498.0,5306.0,5804.0,498.0,5306.0,5804.0,0.0,0.0,0.0,33.0,564.0,597.0,16.0,0.0,0.0,357.0,3.0,0.0,16.0,360.0,376.0,-1.0,1.0,0.0,2.0,8.0,10.0,7.0,93.0,100.0,9.0,102.0,111.0,531.0,5870.0,6401.0,528.0,5819.0,6347.0,11855.0,3.0,45.0,3.0,40.0,43.0,11.0,2.0,0.0,11.0,11.0,42.0,597.0,639.0,0.0,0.0,0.0,489.0,5273.0,5762.0,16.0,166.0,182.0,16.0,0.0,0.0,164.0,2.0,0.0,16.0,166.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42917.0,Merced,,24,2017-18,2017.0,42917.0,1668.0,336.0,1588.0,887.0,2.0,15.0,17.0,2.0,557.0,559.0,2.0,249.0,251.0,0.0,308.0,308.0,0.0,9.0,9.0,0.0,142.0,142.0,51.0,1536.0,1587.0,34.0,596.0,630.0,34.0,583.0,617.0,0.0,7.0,7.0,0.0,6.0,6.0,17.0,940.0,957.0,3398.0,18769.0,22167.0,3398.0,18769.0,22167.0,0.0,0.0,0.0,66.0,1598.0,1664.0,55.0,1.0,0.0,824.0,5.0,2.0,56.0,831.0,887.0,-73.0,73.0,0.0,15.0,49.0,64.0,24.0,289.0,313.0,44.0,356.0,400.0,3464.0,20367.0,23831.0,3444.0,20270.0,23714.0,54842.0,5.0,106.0,20.0,82.0,102.0,12.0,3.0,0.0,15.0,15.0,150.0,1620.0,1770.0,0.0,0.0,0.0,3314.0,18747.0,22061.0,209.0,915.0,1124.0,208.0,1.0,0.0,898.0,8.0,1.0,209.0,907.0,1116.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0
42917.0,Modoc,,25,2017-18,2017.0,42917.0,49.0,6.0,43.0,29.0,0.0,1.0,1.0,0.0,14.0,14.0,0.0,4.0,4.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,43.0,2.0,21.0,23.0,2.0,20.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,20.0,67.0,424.0,491.0,67.0,424.0,491.0,0.0,0.0,0.0,12.0,47.0,59.0,2.0,0.0,0.0,27.0,0.0,0.0,2.0,27.0,29.0,3.0,-3.0,0.0,1.0,6.0,7.0,1.0,5.0,6.0,5.0,12.0,17.0,79.0,471.0,550.0,78.0,470.0,548.0,1164.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,49.0,51.0,0.0,0.0,0.0,77.0,422.0,499.0,4.0,16.0,20.0,4.0,0.0,0.0,16.0,0.0,0.0,4.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42917.0,Mono,,26,2017-18,2017.0,42917.0,32.0,10.0,33.0,25.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,33.0,33.0,0.0,16.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,8.0,366.0,374.0,8.0,366.0,374.0,0.0,0.0,0.0,1.0,30.0,31.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,9.0,396.0,405.0,9.0,393.0,402.0,692.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,36.0,0.0,0.0,0.0,8.0,361.0,369.0,1.0,8.0,9.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42917.0,Monterey,,27,2017-18,2017.0,42917.0,1443.0,366.0,1381.0,832.0,0.0,4.0,4.0,0.0,483.0,483.0,0.0,313.0,313.0,0.0,170.0,170.0,0.0,2.0,2.0,0.0,66.0,66.0,26.0,1355.0,1381.0,16.0,477.0,493.0,16.0,458.0,474.0,0.0,10.0,10.0,0.0,9.0,9.0,10.0,878.0,888.0,2220.0,16762.0,18982.0,2220.0,16762.0,18982.0,0.0,0.0,0.0,-103.0,1506.0,1403.0,30.0,0.0,0.0,787.0,12.0,3.0,30.0,802.0,832.0,-201.0,201.0,0.0,3.0,19.0,22.0,19.0,202.0,221.0,46.0,282.0,328.0,2117.0,18268.0,20385.0,2095.0,18058.0,20153.0,44167.0,10.0,214.0,22.0,178.0,200.0,41.0,5.0,0.0,32.0,32.0,105.0,1873.0,1978.0,0.0,1.0,1.0,2012.0,16395.0,18407.0,171.0,478.0,649.0,168.0,3.0,0.0,458.0,5.0,2.0,171.0,465.0,636.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0
42917.0,Napa,,28,2017-18,2017.0,42917.0,271.0,73.0,232.0,103.0,0.0,4.0,4.0,0.0,89.0,89.0,0.0,28.0,28.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,40.0,40.0,1.0,231.0,232.0,0.0,76.0,76.0,0.0,71.0,71.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,155.0,156.0,274.0,2711.0,2985.0,274.0,2711.0,2985.0,0.0,0.0,0.0,-7.0,239.0,232.0,1.0,0.0,0.0,99.0,3.0,0.0,1.0,102.0,103.0,-12.0,12.0,0.0,0.0,8.0,8.0,0.0,20.0,20.0,4.0,97.0,101.0,267.0,2950.0,3217.0,264.0,2891.0,3155.0,6261.0,3.0,62.0,3.0,53.0,56.0,7.0,0.0,0.0,6.0,6.0,20.0,276.0,296.0,0.0,2.0,2.0,247.0,2674.0,2921.0,21.0,117.0,138.0,21.0,0.0,0.0,114.0,3.0,0.0,21.0,117.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42917.0,Nevada,,29,2017-18,2017.0,42917.0,341.0,93.0,312.0,209.0,0.0,28.0,28.0,0.0,97.0,97.0,0.0,40.0,40.0,0.0,57.0,57.0,0.0,2.0,2.0,0.0,6.0,6.0,4.0,308.0,312.0,2.0,157.0,159.0,2.0,136.0,138.0,0.0,7.0,7.0,0.0,14.0,14.0,2.0,151.0,153.0,242.0,3601.0,3843.0,242.0,3601.0,3843.0,0.0,0.0,0.0,4.0,346.0,350.0,4.0,0.0,0.0,205.0,0.0,0.0,4.0,205.0,209.0,-6.0,6.0,0.0,1.0,17.0,18.0,0.0,47.0,47.0,5.0,71.0,76.0,246.0,3947.0,4193.0,245.0,3937.0,4182.0,7203.0,3.0,7.0,1.0,9.0,10.0,1.0,0.0,0.0,1.0,1.0,17.0,383.0,400.0,0.0,4.0,4.0,229.0,3564.0,3793.0,14.0,127.0,141.0,14.0,0.0,0.0,126.0,0.0,0.0,14.0,126.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
42917.0,Orange,,30,2017-18,2017.0,42917.0,7062.0,1729.0,6580.0,4584.0,1.0,17.0,18.0,86.0,1635.0,1721.0,44.0,834.0,878.0,42.0,801.0,843.0,0.0,61.0,61.0,45.0,230.0,275.0,361.0,5162.0,5523.0,97.0,2181.0,2278.0,97.0,2176.0,2273.0,0.0,5.0,5.0,0.0,0.0,0.0,264.0,2981.0,3245.0,9191.0,97323.0,106514.0,9226.0,97366.0,106592.0,-35.0,-43.0,-78.0,385.0,8811.0,9196.0,288.0,8.0,0.0,4152.0,92.0,44.0,296.0,4288.0,4584.0,-220.0,220.0,0.0,13.0,85.0,98.0,42.0,1065.0,1107.0,254.0,3153.0,3407.0,9576.0,106134.0,115710.0,9402.0,102991.0,112393.0,234825.0,259.0,2923.0,170.0,2048.0,2218.0,1490.0,15.0,4.0,1095.0,1099.0,488.0,8909.0,9397.0,0.0,0.0,0.0,9088.0,97225.0,106313.0,719.0,6336.0,7055.0,697.0,12.0,0.0,4888.0,105.0,24.0,709.0,5017.0,5726.0,10.0,0.0,0.0,1277.0,32.0,10.0,10.0,1319.0,1329.0,0.0,0.0,0.0
